Dates,Beta,Dividend Yield,Earnings Quality,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Management Quality,Mid Capitalization,Momentum,Profitability,Prospect,Residual Volatility,Size,Value
2004/08/31,-0.00001059,-0.00042333,-0.00018261,-0.00123408,0.00009493,0.00075727,-0.00046140,-0.00027154,-0.00060732,-0.00115266,0.00081284,-0.00020681,-0.00007639,-0.00136773,0.00008043,0.00038683
2004/09/01,0.00085872,-0.00000971,-0.00112005,-0.00019643,0.00001801,-0.00037032,-0.00014797,-0.00192202,-0.00040308,0.00112986,-0.00008342,0.00011110,0.00059725,0.00094875,-0.00115096,-0.00050621
2004/09/02,0.00444130,-0.00034255,-0.00046346,0.00123833,-0.00006631,-0.00085759,-0.00069265,0.00028546,-0.00000521,-0.00042297,-0.00122974,-0.00073626,-0.00066976,0.00061791,0.00028922,-0.00141153
2004/09/03,-0.00243387,0.00069439,0.00048902,0.00005403,-0.00060873,-0.00005806,-0.00013526,-0.00051181,-0.00046512,-0.00036859,0.00117408,-0.00027074,-0.00010934,0.00093273,0.00010339,-0.00023293
2004/09/06,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/09/07,0.00403635,0.00051545,0.00017567,0.00022178,0.00005044,-0.00078282,0.00011321,0.00073876,-0.00061292,0.00027607,0.00043473,-0.00031880,-0.00043485,0.00056656,-0.00071834,0.00058313
2004/09/08,-0.00281703,0.00032510,-0.00081637,0.00015173,0.00011804,0.00038102,-0.00047241,-0.00107474,0.00015598,-0.00012772,0.00188350,-0.00095609,0.00040035,-0.00030452,0.00131063,-0.00119465
2004/09/09,0.00691063,-0.00047989,-0.00045376,0.00190858,-0.00086502,0.00080428,-0.00334536,0.00112610,-0.00012748,0.00026407,-0.00079278,0.00058214,-0.00037972,0.00045633,-0.00278255,0.00018364
2004/09/10,0.00553690,-0.00049589,0.00072628,-0.00074894,-0.00017354,-0.00004224,0.00055007,-0.00136165,0.00064010,0.00137294,-0.00195551,-0.00025826,0.00000996,0.00143470,0.00134992,-0.00005213
2004/09/13,0.00385614,0.00083968,-0.00089944,0.00048763,0.00118416,-0.00061889,0.00001541,-0.00034112,-0.00019237,0.00106467,-0.00035182,-0.00045025,-0.00021776,0.00118480,-0.00082352,-0.00105730
2004/09/14,0.00192675,-0.00055718,-0.00059694,0.00077513,0.00087451,-0.00012777,0.00003056,0.00009160,-0.00026877,0.00061689,0.00085201,0.00089006,-0.00020508,0.00211492,0.00234613,-0.00014839
2004/09/15,-0.00457871,0.00038855,0.00016592,0.00034671,-0.00018954,0.00088459,0.00055609,-0.00024796,-0.00021448,-0.00181399,0.00232815,-0.00065413,0.00011531,-0.00082233,-0.00137499,-0.00075357
2004/09/16,0.00284280,0.00167758,0.00108497,0.00040919,0.00009478,0.00074790,0.00001876,-0.00023318,0.00006646,0.00019347,-0.00000815,-0.00104012,0.00039456,0.00126143,-0.00182132,0.00102883
2004/09/17,-0.00002331,0.00007474,-0.00014705,-0.00034096,0.00044670,-0.00078074,0.00148429,0.00055965,-0.00002751,0.00027200,-0.00057647,0.00040674,0.00021234,0.00028562,0.00189077,0.00068044
2004/09/20,-0.00069862,-0.00126846,-0.00013689,0.00117666,-0.00072329,0.00072546,-0.00041764,-0.00052632,-0.00023077,0.00021949,0.00211708,-0.00000084,0.00040480,0.00044819,-0.00019545,-0.00019389
2004/09/21,0.00308052,-0.00118293,-0.00095267,0.00134288,-0.00138845,-0.00063887,-0.00001731,-0.00075923,0.00022340,-0.00106407,0.00111840,0.00047522,0.00017144,-0.00068648,-0.00063899,-0.00017661
2004/09/22,-0.00563632,0.00056277,-0.00017706,-0.00037708,0.00070407,-0.00048870,0.00011001,0.00071845,-0.00020842,0.00256163,0.00090369,-0.00020059,0.00025230,0.00057345,0.00057048,0.00031495
2004/09/23,0.00062919,-0.00057093,-0.00041434,0.00054234,0.00000413,-0.00046184,-0.00090941,0.00016897,-0.00086261,-0.00014054,0.00111974,-0.00073077,0.00054982,-0.00075710,-0.00108992,0.00030802
2004/09/24,-0.00099037,-0.00045783,0.00057073,0.00035670,-0.00025714,-0.00028603,0.00068290,-0.00045246,-0.00068299,-0.00021562,0.00123092,0.00036291,0.00022523,-0.00075936,-0.00007399,0.00001210
2004/09/27,-0.00589393,0.00034217,-0.00096757,-0.00013280,-0.00027270,0.00099245,0.00016223,-0.00032650,0.00014256,-0.00073887,0.00115371,0.00121461,-0.00016500,-0.00089274,0.00176661,0.00075912
2004/09/28,0.00230504,-0.00016230,-0.00043477,-0.00058578,-0.00085207,0.00000083,-0.00022814,0.00013803,-0.00017227,-0.00233986,0.00108853,-0.00072876,-0.00010768,-0.00064528,-0.00185186,-0.00269201
2004/09/29,0.00394963,-0.00012812,0.00155394,-0.00011885,0.00066035,-0.00084109,-0.00030992,-0.00032055,-0.00016372,-0.00039450,-0.00147568,-0.00061334,-0.00053793,0.00058217,-0.00084984,-0.00034024
2004/09/30,-0.00000195,-0.00081645,-0.00037896,-0.00141345,0.00042249,0.00040591,-0.00001294,0.00042191,-0.00058308,0.00348745,0.00167220,-0.00138068,0.00044743,0.00012362,-0.00029220,0.00164998
2004/10/01,0.00763459,0.00073623,0.00209231,0.00141580,0.00012461,-0.00025925,-0.00036582,0.00101887,-0.00041591,0.00000394,-0.00115710,0.00074454,-0.00017758,0.00113163,-0.00021944,0.00202225
2004/10/04,0.00309765,0.00092218,-0.00081722,0.00120066,0.00089492,-0.00014865,-0.00036131,-0.00010878,0.00128837,0.00014839,-0.00047594,-0.00144781,-0.00012464,0.00208843,-0.00111258,-0.00030780
2004/10/05,-0.00205920,-0.00003135,0.00031974,-0.00076778,0.00013538,0.00033005,0.00097155,0.00018841,-0.00028725,-0.00071267,0.00033470,0.00155654,0.00023792,0.00009480,0.00000397,0.00106886
2004/10/06,0.00154333,-0.00052868,-0.00024522,0.00032315,0.00125964,-0.00078726,0.00078011,0.00194862,0.00022998,-0.00126757,-0.00023233,-0.00126386,-0.00040454,-0.00032064,-0.00049106,-0.00108843
2004/10/07,-0.00356918,-0.00052749,-0.00021122,0.00067246,0.00042333,0.00009413,0.00108757,0.00024873,0.00035385,0.00100078,0.00025730,-0.00018940,-0.00013921,0.00072320,0.00101624,0.00010106
2004/10/08,-0.00361292,0.00052273,-0.00019259,-0.00020430,0.00017441,0.00105944,-0.00043205,-0.00025630,0.00047820,0.00016666,0.00095328,-0.00050759,0.00054902,-0.00121732,0.00066126,0.00019724
2004/10/11,0.00195916,-0.00037015,-0.00021887,-0.00115106,0.00005772,-0.00086940,-0.00086541,-0.00045933,0.00024683,-0.00018143,-0.00079856,-0.00012273,0.00042248,-0.00082968,0.00001773,-0.00099079
2004/10/12,-0.00157185,0.00053607,0.00027444,-0.00001996,0.00098399,0.00091608,0.00016589,-0.00031786,0.00025506,-0.00061674,0.00141354,0.00067642,-0.00003468,-0.00087295,-0.00055516,0.00112426
2004/10/13,-0.00112476,0.00092598,0.00143049,-0.00084522,0.00163438,0.00002793,0.00147341,0.00033674,-0.00041758,0.00061941,-0.00181407,0.00116156,-0.00040828,0.00156298,0.00071846,0.00062066
2004/10/14,-0.00215784,-0.00060475,0.00115790,-0.00119048,-0.00079652,0.00001610,-0.00043209,-0.00038193,0.00041648,0.00142477,0.00279560,0.00140300,0.00031096,0.00037725,-0.00031804,-0.00034033
2004/10/15,-0.00046764,-0.00157207,0.00096733,-0.00003749,-0.00106287,0.00025225,-0.00290346,-0.00001867,0.00073084,-0.00060182,0.00114341,0.00021103,-0.00018905,-0.00281138,-0.00015666,0.00042724
2004/10/18,0.00164279,-0.00005142,0.00069987,-0.00096691,0.00107661,0.00033906,0.00020241,-0.00019713,0.00031912,0.00119752,0.00100344,-0.00027844,-0.00063623,0.00086816,0.00085508,0.00037020
2004/10/19,-0.00226364,-0.00100652,0.00120928,0.00007812,0.00000729,0.00026523,-0.00045084,-0.00006919,0.00059982,0.00090151,-0.00007071,0.00055139,-0.00048680,-0.00157797,-0.00129144,-0.00040825
2004/10/20,0.00081604,-0.00037281,-0.00023734,-0.00268289,-0.00076156,-0.00115274,-0.00009696,-0.00114395,0.00147972,-0.00012653,-0.00084734,0.00062364,-0.00008217,0.00001268,-0.00115589,-0.00061203
2004/10/21,0.00433015,-0.00060151,-0.00012106,-0.00166936,0.00039557,-0.00036420,0.00143132,0.00067567,0.00027732,0.00138328,0.00012356,-0.00116910,0.00007827,-0.00117731,-0.00223880,0.00003367
2004/10/22,-0.00603582,0.00011620,-0.00173707,-0.00057487,-0.00155539,-0.00044581,0.00117154,-0.00033390,0.00053823,0.00095566,-0.00076393,-0.00180286,0.00005667,0.00120661,0.00031301,-0.00065295
2004/10/25,0.00149609,-0.00203041,0.00065165,0.00061167,-0.00153480,-0.00026430,-0.00097511,0.00146597,-0.00128854,-0.00061843,-0.00153453,-0.00049224,0.00057058,-0.00071824,-0.00259245,-0.00163196
2004/10/26,0.00336816,-0.00089898,0.00014522,0.00207237,-0.00119175,0.00077208,0.00009790,0.00070484,-0.00089068,0.00052807,-0.00083993,-0.00109707,0.00060931,0.00133539,0.00218190,0.00026693
2004/10/27,0.00624807,0.00146309,0.00213463,-0.00034122,0.00028736,-0.00068347,-0.00034950,-0.00185052,-0.00019025,0.00106769,-0.00051393,0.00063451,-0.00008015,0.00203817,0.00040698,0.00036084
2004/10/28,-0.00226412,0.00024456,0.00037633,-0.00141697,-0.00054254,-0.00063073,0.00013232,-0.00121452,-0.00017677,-0.00113944,-0.00203251,-0.00014776,-0.00009826,-0.00083458,0.00078252,0.00099267
2004/10/29,-0.00105599,-0.00118282,-0.00079952,0.00021868,-0.00010592,-0.00046677,0.00011940,-0.00073575,-0.00000790,0.00223565,-0.00152102,-0.00092968,0.00053245,0.00022872,0.00152706,0.00004420
2004/11/01,0.00065434,0.00087601,0.00028706,0.00016849,0.00066615,0.00053116,-0.00082307,-0.00032193,-0.00018322,-0.00174976,0.00112833,-0.00084093,-0.00017338,-0.00178776,-0.00101728,0.00007059
2004/11/02,0.00029617,-0.00183052,-0.00137830,0.00018757,0.00044136,0.00090401,0.00103818,-0.00109287,-0.00111320,-0.00105908,0.00054294,0.00139551,0.00001103,-0.00126467,0.00126813,0.00072541
2004/11/03,0.00078438,0.00097647,0.00082313,0.00040722,-0.00112653,-0.00136715,-0.00079422,-0.00058743,-0.00012811,-0.00100833,0.00132632,0.00071954,0.00019704,0.00051882,-0.00163760,0.00015255
2004/11/04,0.00187951,0.00099319,0.00100857,0.00079277,-0.00115986,0.00100603,-0.00024869,-0.00032121,-0.00085154,0.00069973,-0.00060302,-0.00041422,-0.00017900,-0.00115960,0.00159895,0.00008832
2004/11/05,0.00142407,-0.00244308,-0.00281736,-0.00003233,-0.00116693,-0.00143234,0.00060915,0.00037013,0.00062803,0.00025560,-0.00191152,0.00069803,-0.00030765,0.00015593,0.00000284,-0.00016716
2004/11/08,-0.00058525,0.00088717,-0.00037033,0.00069691,0.00075881,0.00047763,-0.00002386,-0.00052238,0.00034434,0.00021725,0.00114826,-0.00088802,0.00004110,0.00197905,0.00089065,-0.00003978
2004/11/09,-0.00112298,-0.00051181,-0.00069864,0.00048533,0.00089061,0.00049973,0.00140934,0.00049046,0.00011299,-0.00152417,0.00129013,-0.00165577,0.00015468,-0.00079009,-0.00282311,-0.00026580
2004/11/10,-0.00025135,-0.00007234,0.00058683,0.00106795,-0.00070419,-0.00072585,0.00032643,-0.00100945,0.00064632,-0.00063181,0.00109077,-0.00197252,-0.00006844,0.00177765,-0.00194758,-0.00060082
2004/11/11,0.00224207,0.00063828,0.00039017,-0.00060049,-0.00007332,0.00093804,0.00102352,-0.00013568,-0.00025746,0.00019750,0.00076683,0.00071102,0.00024366,0.00049093,-0.00028539,0.00030076
2004/11/12,0.00119410,0.00070673,-0.00150932,-0.00052246,0.00007420,-0.00065114,0.00129069,0.00070218,-0.00065293,-0.00006157,-0.00037884,0.00189317,-0.00026550,0.00143096,0.00023767,-0.00007913
2004/11/15,0.00020267,-0.00035631,-0.00145531,-0.00033034,-0.00019633,-0.00021961,0.00029342,-0.00057163,0.00067340,-0.00016701,-0.00363700,-0.00130922,0.00008415,0.00229574,-0.00091049,-0.00065434
2004/11/16,-0.00275606,0.00018798,-0.00006834,-0.00061655,-0.00004388,-0.00003083,0.00037685,-0.00073099,0.00042841,0.00042669,-0.00021144,0.00035218,-0.00034989,0.00113108,0.00013928,0.00179819
2004/11/17,0.00476642,-0.00084648,-0.00012509,0.00077936,-0.00033541,-0.00009214,-0.00100990,-0.00011338,0.00063127,0.00017866,-0.00060362,-0.00006857,-0.00036522,0.00242474,0.00025047,0.00144846
2004/11/18,-0.00015340,-0.00008868,0.00033256,-0.00063858,-0.00100728,0.00013445,0.00163395,0.00036235,-0.00004724,0.00013563,-0.00107000,-0.00022340,-0.00017594,0.00057610,0.00059047,-0.00055732
2004/11/19,-0.00407918,-0.00082646,0.00028450,0.00112500,0.00002779,0.00061019,-0.00125496,-0.00052795,0.00091967,-0.00065976,0.00108284,-0.00038628,-0.00022193,-0.00045163,0.00013497,0.00069735
2004/11/22,0.00227525,0.00031411,0.00138967,0.00125665,-0.00051210,-0.00116339,0.00024311,0.00187970,-0.00096510,-0.00169823,0.00260773,0.00013752,0.00101410,-0.00084926,-0.00208943,0.00011886
2004/11/23,0.00048260,-0.00033560,-0.00026215,0.00049794,0.00090328,-0.00127187,-0.00089159,0.00019219,-0.00023036,0.00012088,0.00236082,-0.00074810,-0.00015142,0.00106761,-0.00102495,0.00025095
2004/11/24,0.00235370,-0.00000478,0.00066790,-0.00059253,0.00024715,0.00069988,0.00006931,-0.00031389,-0.00008542,0.00168539,-0.00133852,0.00091727,0.00036749,0.00168506,-0.00028448,0.00117017
2004/11/25,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/11/26,0.00088423,0.00027397,-0.00039298,-0.00000890,-0.00066512,-0.00001207,-0.00029421,0.00030147,-0.00075826,-0.00002135,0.00124753,-0.00040451,-0.00015446,0.00199711,-0.00022535,0.00021893
2004/11/29,0.00079654,0.00030246,0.00021472,-0.00084398,0.00063042,-0.00083384,-0.00123334,0.00028631,0.00008462,-0.00183660,-0.00026546,0.00000063,0.00051958,0.00049173,-0.00249220,0.00055613
2004/11/30,0.00178955,-0.00043158,-0.00033547,0.00204368,0.00030454,0.00142501,-0.00003505,0.00050464,-0.00018650,0.00143831,0.00115706,-0.00092250,-0.00043503,0.00140757,-0.00040019,0.00030905
2004/12/01,0.00519378,0.00001493,0.00028684,0.00137119,0.00114861,-0.00028629,-0.00008459,0.00005255,-0.00020091,0.00074488,-0.00160707,-0.00040812,-0.00016934,0.00074433,0.00103057,-0.00060602
2004/12/02,-0.00146493,0.00062496,-0.00140999,-0.00255436,0.00202033,-0.00012860,-0.00009962,-0.00051433,0.00091970,-0.00135749,-0.00070696,0.00054632,-0.00011268,-0.00032193,0.00016354,0.00037616
2004/12/03,-0.00037016,-0.00068566,-0.00129641,0.00131616,-0.00058868,0.00131769,0.00077966,-0.00028136,0.00111731,0.00115788,0.00143387,-0.00059267,-0.00024644,0.00075132,0.00058281,0.00007024
2004/12/06,-0.00006730,0.00010389,-0.00110724,0.00102988,0.00128373,-0.00031945,0.00043274,0.00043727,0.00050566,0.00061434,0.00021673,-0.00086162,0.00013347,0.00044734,0.00156645,-0.00035810
2004/12/07,-0.00445784,0.00012617,-0.00120856,0.00091168,0.00089443,-0.00011767,0.00033953,0.00055832,0.00081156,0.00108399,-0.00188673,-0.00074879,-0.00038682,-0.00069574,0.00171661,-0.00025692
2004/12/08,0.00093911,-0.00058069,0.00205981,-0.00032952,-0.00073433,0.00001656,-0.00052960,-0.00028075,-0.00135945,-0.00289553,-0.00041024,0.00093950,0.00111664,-0.00258252,-0.00122472,-0.00081169
2004/12/09,-0.00018669,-0.00060300,-0.00019831,-0.00112231,0.00082342,0.00040313,0.00173440,0.00058475,-0.00019905,0.00035998,-0.00097075,-0.00042584,0.00023912,0.00006278,0.00267781,-0.00086567
2004/12/10,0.00022630,0.00094999,-0.00027853,0.00018081,0.00091971,0.00058994,-0.00015145,-0.00038260,0.00036932,-0.00011032,0.00044831,-0.00103159,-0.00006623,0.00186377,-0.00179114,0.00048593
2004/12/13,0.00241770,0.00036144,-0.00041015,0.00137506,-0.00146620,-0.00105856,0.00043703,0.00067324,-0.00090367,-0.00060772,0.00195503,-0.00033904,-0.00068151,0.00173275,0.00001958,-0.00110621
2004/12/14,0.00132637,-0.00037758,0.00074451,-0.00035035,0.00096106,-0.00035116,0.00034984,0.00043743,-0.00064693,0.00074815,-0.00301952,-0.00001118,0.00042945,0.00010307,-0.00198213,-0.00015059
2004/12/15,0.00288134,0.00080121,-0.00090492,0.00049258,-0.00031311,0.00072744,0.00000747,-0.00010941,0.00048614,0.00057097,0.00035709,0.00087794,0.00043431,0.00301226,-0.00114148,0.00196988
2004/12/16,-0.00448767,0.00024126,-0.00077440,0.00062495,0.00011293,0.00017355,0.00021460,0.00063034,0.00000887,-0.00058629,-0.00060784,0.00052769,-0.00023561,-0.00045375,0.00042298,0.00075453
2004/12/17,-0.00143642,-0.00097892,0.00009860,-0.00027817,-0.00146580,0.00082010,0.00021207,-0.00229103,0.00049577,-0.00092947,0.00159464,-0.00057325,-0.00039528,0.00074401,-0.00119911,-0.00111054
2004/12/20,-0.00215179,0.00002607,-0.00070673,-0.00051122,-0.00032412,-0.00062364,-0.00018162,-0.00061482,0.00023383,-0.00074225,0.00004116,-0.00032932,0.00003795,-0.00105110,0.00197522,-0.00053480
2004/12/21,0.00401124,-0.00048893,0.00032312,-0.00097425,-0.00138225,0.00084491,-0.00048855,0.00087298,-0.00006623,-0.00041592,0.00011767,0.00169123,0.00019410,0.00080081,-0.00015590,0.00011973
2004/12/22,0.00038128,0.00016299,-0.00022245,-0.00032248,-0.00056924,-0.00020061,-0.00004563,-0.00110725,-0.00009687,-0.00061792,-0.00088799,0.00051276,-0.00014273,0.00055288,0.00033335,0.00027470
2004/12/23,-0.00087736,-0.00006518,-0.00017355,-0.00180888,-0.00032479,-0.00068973,-0.00012295,-0.00023317,0.00021899,-0.00027812,-0.00048875,0.00112470,-0.00007124,0.00047116,-0.00029959,0.00077378
2004/12/24,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/12/27,0.00034326,0.00014260,-0.00064249,-0.00103244,0.00087016,0.00056965,0.00002469,0.00052389,0.00013240,0.00046700,-0.00063319,-0.00003932,-0.00059536,0.00067341,0.00132275,0.00083851
2004/12/28,0.00240472,-0.00070553,0.00121018,0.00117000,0.00060253,-0.00023827,0.00044173,-0.00029739,-0.00045485,-0.00109047,0.00133237,0.00087398,0.00005749,-0.00025463,-0.00186471,-0.00019711
2004/12/29,-0.00053559,0.00060647,-0.00016011,0.00098108,0.00066448,0.00009608,0.00005365,0.00010671,0.00019531,0.00151242,-0.00142867,0.00048364,0.00010690,0.00095655,0.00008965,0.00070776
2004/12/30,0.00008284,-0.00006526,-0.00035037,-0.00075076,0.00055843,0.00052800,-0.00034159,0.00020082,-0.00005501,0.00132141,-0.00168529,-0.00020416,0.00027556,0.00026924,-0.00000657,0.00059406
2004/12/31,-0.00097652,-0.00059438,-0.00008120,-0.00021176,-0.00120166,0.00011608,0.00081726,-0.00012647,0.00003614,0.00084566,0.00009362,-0.00051243,-0.00049425,0.00078018,-0.00005123,0.00009738
2005/01/03,-0.00260015,-0.00010418,0.00022247,0.00016291,0.00084373,0.00204784,-0.00006919,0.00066725,0.00008036,-0.00155852,-0.00163629,0.00025939,0.00010527,-0.00216572,0.00174266,-0.00078914
2005/01/04,-0.00387088,-0.00004692,0.00072786,0.00228807,-0.00114495,-0.00003917,-0.00108079,0.00029251,-0.00061082,-0.00077332,0.00044117,-0.00075318,-0.00006575,-0.00256889,0.00078414,-0.00077562
2005/01/05,-0.00122684,-0.00015523,0.00108388,-0.00049255,0.00067663,-0.00051909,0.00062519,-0.00012252,-0.00008962,-0.00014662,-0.00008042,0.00010981,-0.00038164,-0.00073696,0.00365697,0.00041196
2005/01/06,-0.00113907,-0.00117679,-0.00104864,0.00160610,-0.00092068,-0.00033139,0.00019093,-0.00037328,0.00013313,0.00016985,-0.00037911,-0.00016726,-0.00068669,-0.00038787,-0.00055978,-0.00035287
2005/01/07,-0.00160088,-0.00074802,0.00030730,-0.00042727,0.00038348,0.00023276,0.00030864,-0.00007235,0.00022989,0.00128328,0.00046580,0.00001683,0.00024429,-0.00089546,0.00320098,0.00031555
2005/01/10,0.00173801,-0.00115198,0.00030013,0.00119377,0.00042378,0.00017989,-0.00207523,-0.00047345,-0.00054013,-0.00062367,0.00141440,0.00131805,-0.00030912,0.00028737,-0.00067265,-0.00015500
2005/01/11,-0.00476529,-0.00103889,0.00100390,0.00137806,0.00040424,0.00095654,0.00000462,-0.00027384,-0.00002962,0.00022137,-0.00098243,0.00049124,0.00121107,-0.00352731,-0.00016356,-0.00076703
2005/01/12,0.00105361,0.00021615,0.00019327,0.00062741,0.00092344,0.00004984,0.00041347,0.00057632,0.00054128,-0.00073610,0.00070416,-0.00025087,0.00009507,0.00100390,0.00053622,0.00043627
2005/01/13,-0.00097640,0.00051639,0.00003436,0.00126484,0.00011332,0.00010492,0.00070296,-0.00060067,0.00043279,0.00178461,0.00387280,0.00038111,-0.00007008,0.00249497,-0.00079292,0.00027871
2005/01/14,0.00304934,0.00025932,-0.00043938,0.00014936,-0.00034131,-0.00005818,-0.00021019,-0.00006148,0.00029543,-0.00038776,0.00027076,0.00096883,0.00019640,0.00024701,-0.00069028,0.00016555
2005/01/17,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2005/01/18,0.00294131,0.00036249,0.00142700,0.00072535,-0.00017513,-0.00012385,-0.00056798,0.00052764,-0.00030710,0.00011292,0.00057229,-0.00112790,0.00015860,0.00083773,-0.00075350,-0.00104842
2005/01/19,-0.00491112,-0.00135559,-0.00071837,0.00008992,-0.00111055,0.00062371,-0.00010660,-0.00079500,0.00040132,-0.00029201,0.00147052,-0.00046470,0.00061397,-0.00226259,0.00007909,0.00015046
2005/01/20,-0.00157010,-0.00099007,0.00166966,0.00160582,-0.00176860,0.00039480,-0.00176698,-0.00030346,0.00109862,0.00357200,-0.00323334,0.00039580,0.00033764,-0.00099150,-0.00152590,0.00005661
2005/01/21,-0.00201293,-0.00057501,-0.00004059,-0.00076875,-0.00045003,0.00055700,-0.00077538,-0.00005636,-0.00030032,-0.00121682,0.00128965,-0.00008538,0.00045266,0.00057458,-0.00150861,-0.00004452
2005/01/24,-0.00262224,-0.00020295,0.00049216,0.00073231,-0.00045928,-0.00017100,-0.00037039,0.00080331,-0.00041456,0.00022167,-0.00309946,-0.00111683,-0.00015426,-0.00303427,0.00059872,-0.00041742
2005/01/25,0.00144533,-0.00058288,-0.00088088,0.00081326,-0.00042079,-0.00065436,0.00076601,-0.00085605,0.00073749,-0.00195882,0.00050587,-0.00007190,-0.00000053,-0.00018335,0.00021143,-0.00038879
